AAC_E,AAC_Q,AAC_K,AAC_M,AAC_V,AAC_G,AAC_D,AAC_I,AAC_N,GO_Essential_Score,Degree_Centrality,Betweenness_Centrality,Eigenvector_Centrality,Instability_Index,Net_Charge_pH7,AAC_P,AAC_S,AAC_W,TARGET
4.69924812,3.571428571,8.270676692,3.383458647,7.894736842,9.586466165,3.947368421,4.69924812,3.007518797,0.0,0.0,0.0,0.0,33.23648496,15.65746889,6.015037594,5.07518797,1.315789474,1
8.017817372,3.340757238,4.231625835,2.227171492,7.349665924,6.904231626,6.236080178,5.79064588,3.786191537,0.0,5.48666739822232e-05,0.0,2.026142207173763e-05,35.70066815,-23.38880884,4.008908686,5.79064588,0.890868597,0
7.658643326,4.814004376,5.251641138,1.422319475,6.455142232,6.564551422,5.579868709,4.048140044,3.06345733,2.0,0.0033468671129156,0.0008454474636114,0.011080794145318,55.48645514,-20.20014065,6.01750547,8.86214442,1.422319475,0
8.845208845,4.2997543,7.248157248,2.825552826,6.01965602,3.808353808,4.422604423,4.791154791,4.791154791,4.0,0.0001097333479644,6.04934268348227e-08,0.0001003666206852,54.60948403,-8.45696527,5.282555283,10.31941032,0.737100737,1
6.024096386,3.614457831,4.36746988,2.259036145,7.078313253,10.39156627,5.120481928,4.21686747,3.012048193,2.0,0.0002194666959288,1.800205947569239e-05,9.069686469697476e-05,37.04097892,0.336107309,3.915662651,5.873493976,0.903614458,0
6.831683168,4.356435644,4.653465347,2.673267327,7.128712871,5.940594059,5.742574257,5.04950495,3.366336634,2.0,0.0001097333479644,8.506321458820174e-07,7.867168271356298e-05,49.81348515,-12.41670964,5.445544554,7.227722772,1.485148515,0
8.316008316,4.98960499,9.771309771,1.455301455,3.742203742,6.652806653,3.742203742,3.534303534,3.95010395,2.0,0.0009327334576977,0.0001312049795142,0.0046183952667823,38.39480249,11.73868663,3.326403326,9.563409563,0.831600832,0
6.956521739,4.720496894,5.838509317,3.354037267,6.211180124,5.341614907,5.341614907,4.968944099,6.708074534,0.0,0.0018654669153955,0.0022266720375376,0.0011938210200633,40.08821118,-20.05871771,4.596273292,6.708074534,2.857142857,0
6.467661692,2.487562189,1.990049751,0.995024876,6.467661692,9.950248756,2.487562189,2.487562189,1.492537313,0.0,0.0001646000219466,1.7457729509480777e-05,9.58983324501693e-05,54.59900498,-0.191242691,9.452736318,9.452736318,2.487562189,0
7.592592593,6.481481481,11.66666667,0.740740741,2.037037037,6.851851852,1.481481481,5.185185185,5.37037037,2.0,0.0,0.0,0.0,34.60631481,45.55693209,2.777777778,6.666666667,0.740740741,1
2.047244094,3.622047244,1.732283465,3.937007874,8.818897638,9.606299213,2.204724409,4.724409449,1.57480315,0.0,5.48666739822232e-05,0.0,3.405069431857669e-07,38.51011024,7.141540164,5.196850394,9.291338583,1.417322835,0
5.0,4.166666667,2.5,0.833333333,5.833333333,4.166666667,6.666666667,1.666666667,0.833333333,0.0,0.0,0.0,0.0,71.46925,4.781552107,5.833333333,10.0,4.166666667,1
4.655870445,3.036437247,2.429149798,1.417004049,8.704453441,8.704453441,2.631578947,6.882591093,3.846153846,0.0,0.0,0.0,0.0,46.29137652,-7.934118127,3.036437247,10.93117409,3.036437247,1
4.682274247,4.682274247,4.515050167,1.003344482,4.013377926,7.525083612,4.849498328,2.675585284,1.003344482,8.0,0.0013168001755733,0.0008183036784584,0.0017748542767761,59.60287625,-0.66980208,10.70234114,11.53846154,0.668896321,0
5.415162455,6.498194946,3.249097473,3.971119134,6.137184116,7.220216606,3.249097473,7.220216606,2.166064982,2.0,0.0014265335235378,0.0004319109206748,0.0090145226628777,54.05415162,2.095160817,8.303249097,5.776173285,0.722021661,0
1.515151515,2.272727273,3.787878788,2.272727273,6.060606061,13.63636364,0.757575758,7.575757576,2.272727273,2.0,0.0015362668715022,7.701870612115608e-05,0.0006535142422018,29.51818182,6.577326564,2.272727273,5.303030303,2.272727273,1
7.417582418,2.197802198,6.868131868,2.747252747,6.043956044,6.868131868,6.593406593,5.494505495,3.571428571,2.0,0.0006035334138044,0.0001319995777589,0.0017599069999827,44.55302198,-8.202188017,9.615384615,6.868131868,0.274725275,0
5.541561713,3.022670025,5.289672544,3.022670025,10.32745592,10.83123426,4.0302267,7.556675063,3.526448363,2.0,0.0002743333699111,7.804258699546757e-06,0.0024209025999462,34.9604534,-1.830487122,4.534005038,7.052896725,1.007556675,0
4.87804878,3.658536585,2.43902439,3.658536585,8.536585366,9.756097561,1.219512195,10.97560976,4.87804878,0.0,0.0024141336552178,0.0004410718465012,0.0012812314693361,32.81219512,0.586953492,2.43902439,4.87804878,1.219512195,0
6.593406593,4.615384615,8.131868132,2.417582418,5.934065934,6.593406593,5.494505495,6.813186813,3.076923077,6.0,5.48666739822232e-05,0.0,1.048816602059425e-05,37.20373626,10.30251527,3.956043956,5.274725275,0.21978022,1
14.16666667,7.5,3.333333333,4.166666667,3.333333333,9.166666667,3.333333333,4.166666667,9.166666667,4.0,5.48666739822232e-05,0.0,2.149299681649556e-05,78.67083333,-3.027548469,5.833333333,1.666666667,0.833333333,1
7.2,5.2,4.0,3.6,7.2,5.6,4.0,1.6,4.4,2.0,0.0001646000219466,8.222757463188855e-08,0.0013651377680806,47.53,-10.30329973,8.0,4.4,1.2,1
7.5,3.928571429,6.785714286,1.785714286,5.0,7.142857143,5.0,3.214285714,2.857142857,2.0,0.0003840667178755,3.069794742725572e-05,0.0013429899741475,43.77360714,1.192813569,3.571428571,8.214285714,2.142857143,0
9.278350515,1.374570447,6.18556701,1.718213058,12.02749141,8.24742268,6.18556701,4.467353952,2.749140893,9.0,0.0004389333918577,1.0620914815841312e-05,0.0004097899306373,25.49278351,-12.01457993,3.092783505,7.903780069,0.343642612,1
6.11814346,2.953586498,7.594936709,2.53164557,6.751054852,5.907172996,7.172995781,8.227848101,4.852320675,0.0,0.0001097333479644,2.729822397116065e-06,6.067349952529964e-05,36.93778481,-1.49996071,5.274261603,6.540084388,1.687763713,1
6.360424028,7.332155477,1.148409894,2.915194346,6.537102473,9.098939929,2.650176678,2.915194346,3.180212014,4.0,0.0080105344014045,0.0030001474713888,0.0219333247075484,65.13312721,-28.01773608,13.51590106,8.127208481,0.265017668,0
14.17322835,3.149606299,3.937007874,3.937007874,4.724409449,6.299212598,11.81102362,7.874015748,3.937007874,6.0,0.0,0.0,0.0,45.4519685,-20.44803668,5.511811024,2.362204724,0.787401575,1
4.09556314,4.09556314,4.09556314,1.706484642,7.167235495,5.460750853,6.14334471,3.754266212,3.071672355,0.0,0.0001097333479644,6.021034181862628e-09,1.1638297432030673e-29,50.34812287,6.483112271,4.778156997,7.508532423,2.730375427,1
5.466237942,5.037513398,4.394426581,1.822079314,5.359056806,7.824222937,4.180064309,2.893890675,1.822079314,6.0,0.0001646000219466,3.1644044266674542e-06,7.851636862881251e-05,64.43817792,-6.48131745,11.03965702,10.18220793,0.643086817,0
7.878787879,3.333333333,3.636363636,1.818181818,7.575757576,5.454545455,4.242424242,3.636363636,2.424242424,0.0,0.0,0.0,0.0,39.78212121,-7.454279338,4.545454545,6.666666667,1.818181818,1
8.396946565,5.72519084,8.015267176,1.145038168,5.916030534,6.679389313,4.961832061,4.389312977,4.389312977,4.0,0.0003292000438933,0.0001124489957578,0.000286242275059,37.93816794,-0.026604254,4.580152672,5.72519084,0.381679389,0
8.0,4.5,7.0,2.0,7.0,3.5,5.0,6.5,5.0,6.0,0.0046636672884889,0.002358914024466,0.0136461014701337,36.353,-4.308983934,6.5,5.5,2.0,1
4.677419355,4.677419355,4.032258065,0.806451613,3.225806452,9.838709677,3.870967742,1.935483871,1.451612903,2.0,0.0001097333479644,6.021034181862628e-09,1.1638297432030673e-29,62.48096774,3.022382393,12.41935484,10.96774194,0.322580645,1
13.97774687,6.397774687,10.7093185,2.294853964,4.520166898,3.407510431,4.937413074,3.337969402,4.033379694,4.0,0.0003840667178755,1.6430078597883102e-05,0.0011742430501609,46.89798331,-48.88085956,2.433936022,8.623087622,0.347705146,0
5.953693495,6.174200662,4.520396913,2.094818082,5.402425579,4.961411246,5.622932745,4.520396913,2.976846748,2.0,0.0,0.0,0.0,56.35668137,7.025098974,3.41786108,8.269018743,1.212789416,1
5.661211853,3.892083149,5.705440071,2.742149491,7.430340557,6.501547988,5.086245024,5.661211853,4.555506413,2.0,0.0003840667178755,0.0001978198238144,6.28543842276891e-05,40.05525431,-9.109011943,4.643962848,7.961079169,1.769128704,0
11.22685185,5.092592593,9.490740741,1.041666667,5.555555556,4.74537037,6.018518519,5.092592593,2.546296296,2.0,0.0002743333699111,1.2285278318331726e-05,0.0005999642971896,45.32802083,-27.44397251,5.439814815,7.87037037,0.925925926,1
6.933911159,3.033586132,6.175514626,2.166847237,5.742145179,9.31744312,5.742145179,6.500541712,4.875406284,2.0,0.0003292000438933,5.6474815760215415e-05,0.0001492437771416,35.55938245,-21.48129177,5.742145179,7.908992416,1.950162514,0
8.55513308,4.879594423,4.309252218,1.520912548,5.069708492,5.25982256,5.133079848,3.675538657,2.915082383,2.0,5.48666739822232e-05,0.0,0.0001489237824211,59.87395437,-56.58515759,7.414448669,11.59695817,0.760456274,0
7.985480944,3.629764065,10.70780399,1.633393829,4.355716878,6.715063521,6.352087114,4.900181488,4.537205082,15.0,0.0015362668715022,0.0010275278579639,0.0004434271638242,46.36352087,6.378592535,2.722323049,9.800362976,0.54446461,0
6.130268199,4.72541507,6.130268199,2.298850575,8.556832695,6.641123883,5.491698595,6.896551724,3.448275862,12.0,0.0001646000219466,4.485250706486522e-07,5.2987418077207815e-05,40.26808429,2.289725321,4.980842912,7.535121328,0.255427842,0
9.090909091,7.792207792,3.896103896,2.597402597,7.792207792,3.896103896,3.896103896,6.493506494,6.493506494,0.0,0.0004389333918577,0.0001129690498644,9.425729920638518e-05,33.37272727,-2.322870125,2.597402597,5.194805195,1.298701299,1
6.349206349,3.373015873,2.976190476,1.785714286,5.753968254,6.349206349,3.571428571,4.166666667,3.968253968,2.0,0.0,0.0,0.0,52.68392857,-1.489561478,9.126984127,6.944444444,0.992063492,1
13.25966851,4.972375691,7.182320442,6.077348066,4.419889503,7.73480663,6.629834254,3.314917127,4.419889503,2.0,5.48666739822232e-05,0.0,4.310763702072833e-07,30.24309392,-18.20495752,2.209944751,4.419889503,1.657458564,0
7.593457944,3.387850467,4.789719626,3.271028037,7.593457944,5.957943925,2.920560748,6.191588785,4.439252336,0.0,5.48666739822232e-05,0.0,1.028300196753647e-05,45.87350467,-7.806908376,3.855140187,6.892523364,1.401869159,1
8.852459016,4.262295082,4.918032787,1.31147541,4.262295082,7.868852459,2.950819672,1.967213115,3.606557377,0.0,5.48666739822232e-05,0.0,3.36203544715058e-05,52.72557377,-2.459050683,7.540983607,6.229508197,1.639344262,1
5.555555556,3.703703704,5.555555556,2.777777778,7.407407407,4.62962963,5.555555556,4.62962963,6.481481481,4.0,0.0006035334138044,4.6287811128415735e-05,0.0009740468918288,38.60555556,-1.126437961,1.851851852,4.62962963,5.555555556,1
5.166051661,1.84501845,4.42804428,2.58302583,6.642066421,6.273062731,3.6900369,7.011070111,2.21402214,0.0,0.0019203335893778,4.496110864155907e-05,0.0012376652237268,48.63107011,4.040979162,7.011070111,6.642066421,1.10701107,0
12.74131274,6.821106821,10.2960103,2.96010296,4.633204633,1.287001287,5.276705277,4.504504505,6.177606178,0.0,0.0007681334357511,1.4471221581991571e-05,0.0021639688379452,51.57425997,-30.02319841,3.732303732,8.494208494,0.643500644,0
3.724928367,4.584527221,2.005730659,1.432664756,7.163323782,5.730659026,2.865329513,5.157593123,8.595988539,0.0,5.48666739822232e-05,0.0,9.02604468807082e-05,39.66160458,-0.086674726,8.022922636,10.0286533,2.005730659,1
7.610619469,4.07079646,7.96460177,1.415929204,6.194690265,4.601769912,5.309734513,5.309734513,5.309734513,2.0,0.0001097333479644,5.2971434937174045e-06,6.890265309147861e-05,49.13665487,11.99915959,5.132743363,6.548672566,0.707964602,1
0.0,7.627118644,5.084745763,0.847457627,1.694915254,16.94915254,0.847457627,0.0,0.0,0.0,0.0041150005486667,0.0003182113215871,0.0372168551901656,112.240678,10.69366862,13.55932203,20.33898305,0.0,1
7.065217391,4.347826087,4.347826087,1.630434783,10.32608696,2.173913043,7.608695652,0.543478261,2.173913043,6.0,0.0008230001097333,3.4118456539936526e-05,0.0036408470092402,43.17391304,6.042587485,2.717391304,4.347826087,1.086956522,1
2.830188679,6.603773585,19.81132075,1.886792453,5.660377358,8.490566038,2.830188679,3.773584906,1.886792453,11.0,5.48666739822232e-05,0.0,0.0010402334621424,52.73679245,26.69907095,3.773584906,2.830188679,0.0,0
10.51660517,2.95202952,9.778597786,1.291512915,4.42804428,7.011070111,5.535055351,2.398523985,3.32103321,2.0,5.48666739822232e-05,0.0,3.678832235960528e-05,57.22066421,18.94503686,9.409594096,6.088560886,0.553505535,1
8.860759494,4.641350211,7.172995781,2.109704641,5.063291139,2.53164557,2.953586498,4.219409283,5.485232068,0.0,0.0,0.0,0.0,46.04556962,-2.020912087,4.641350211,10.54852321,3.375527426,1
6.773618538,2.852049911,6.417112299,2.852049911,5.169340463,5.525846702,7.664884135,4.278074866,3.03030303,4.0,0.0005486667398222,6.030673313312799e-05,0.0014816098523657,38.76900178,-12.91673335,4.278074866,7.308377897,0.891265597,1
5.769230769,3.205128205,1.282051282,1.923076923,5.128205128,3.846153846,2.564102564,3.205128205,1.923076923,6.0,0.0006584000877866,0.0001907023291877,0.0004561422211593,97.11730769,1.844999669,16.66666667,7.692307692,0.0,1
8.035714286,2.678571429,3.348214286,4.017857143,8.482142857,6.696428571,3.794642857,5.803571429,2.232142857,0.0,0.0021946669592889,0.0001532621135928,0.0032699571916244,47.40854911,-25.15692094,6.25,6.473214286,1.785714286,0
6.756756757,3.513513514,7.027027027,1.351351351,6.216216216,4.594594595,4.594594595,4.594594595,4.594594595,4.0,0.0003292000438933,1.173110764960058e-05,0.0014165507010309,64.11324324,12.37865907,8.108108108,13.78378378,0.540540541,0
5.807365439,4.532577904,3.399433428,2.83286119,6.373937677,6.232294618,5.382436261,5.240793201,3.824362606,4.0,0.0008230001097333,8.175590303273373e-06,0.0062970180415684,51.1621813,-8.22199236,4.390934844,7.648725212,1.841359773,0
9.422492401,6.686930091,6.838905775,0.455927052,3.343465046,7.294832827,1.823708207,3.343465046,1.975683891,2.0,0.0002743333699111,2.444491443594033e-07,0.0027707359709225,42.4050152,14.54871697,5.47112462,8.96656535,1.367781155,1
7.792207792,2.597402597,8.831168831,2.077922078,6.233766234,5.714285714,5.454545455,5.974025974,3.376623377,4.0,5.48666739822232e-05,0.0,3.658764134870533e-05,41.16966234,-0.725645757,3.636363636,11.16883117,1.298701299,1
6.637168142,6.194690265,2.212389381,0.884955752,7.079646018,8.849557522,5.309734513,4.424778761,3.539823009,2.0,0.0003292000438933,3.4905839045653743e-06,0.0010532921259377,33.07654867,-9.710184527,5.752212389,5.309734513,0.884955752,0
2.784810127,4.303797468,1.518987342,1.265822785,6.075949367,6.835443038,3.797468354,2.53164557,0.759493671,0.0,0.0,0.0,0.0,48.18607595,1.232251938,5.569620253,6.835443038,5.063291139,1
5.691056911,2.43902439,4.87804878,1.62601626,5.691056911,9.756097561,3.25203252,3.25203252,0.81300813,0.0,0.0005486667398222,3.595032690471038e-06,0.0031391816125973,61.46097561,6.919569926,9.756097561,6.504065041,1.62601626,0
6.4,0.8,12.8,2.4,9.6,5.6,4.0,6.4,7.2,11.0,0.00049380006584,4.531471822583611e-05,0.002876665092662,41.6064,16.68267055,4.8,2.4,0.8,1
7.692307692,5.944055944,6.993006993,1.398601399,5.944055944,4.545454545,7.342657343,6.293706294,6.293706294,2.0,0.0003292000438933,9.79474612477838e-06,0.0002420052476668,43.0486014,-8.776698662,3.496503497,5.594405594,1.748251748,1
4.611650485,2.669902913,5.097087379,4.368932039,9.223300971,6.067961165,3.640776699,8.252427184,2.912621359,0.0,0.0002743333699111,6.289169306631663e-06,0.0002985431651425,38.24395631,-0.026686952,5.097087379,7.281553398,1.941747573,1
8.870967742,4.032258065,8.870967742,1.209677419,9.274193548,6.048387097,6.048387097,6.85483871,3.225806452,4.0,0.0007681334357511,0.000111346362982,0.0023478560501955,43.43225806,2.77966683,2.419354839,5.241935484,0.403225806,1
7.075471698,6.603773585,7.547169811,1.41509434,8.490566038,6.132075472,4.716981132,1.41509434,2.830188679,0.0,0.0002194666959288,2.8186090229634533e-06,0.0003259584615374,31.58820755,1.017080377,3.301886792,6.603773585,0.943396226,0
2.528089888,6.741573034,2.528089888,3.08988764,8.707865169,7.584269663,2.808988764,5.056179775,4.494382022,4.0,0.00049380006584,5.130793533224977e-06,0.0034965827078085,54.41629213,11.59252295,9.831460674,8.988764045,0.842696629,0
3.583061889,3.908794788,5.537459283,2.605863192,9.120521173,8.794788274,2.931596091,5.537459283,2.931596091,2.0,5.48666739822232e-05,0.0,5.360608599834083e-07,37.96742671,9.785740426,4.885993485,6.840390879,0.651465798,0
5.53064275,4.334828102,3.437967115,2.840059791,5.231689088,6.726457399,3.587443946,2.840059791,5.829596413,2.0,0.0001097333479644,0.0001077524277186,3.4460484126522764e-05,57.80705531,1.676596025,7.324364723,10.16442451,1.943198804,0
4.609929078,4.609929078,0.709219858,1.063829787,7.80141844,7.80141844,3.191489362,1.773049645,1.063829787,0.0,0.0,0.0,0.0,56.49078014,-2.174900655,15.24822695,8.156028369,2.836879433,1
10.11235955,3.651685393,6.179775281,3.08988764,2.528089888,4.775280899,5.898876404,2.528089888,4.213483146,2.0,0.0007132667617689,2.6086899577444725e-05,0.0032657101609998,74.57022472,-18.24184813,9.269662921,10.11235955,0.561797753,0
11.74863388,7.37704918,12.56830601,1.366120219,4.371584699,4.371584699,5.464480874,2.732240437,4.918032787,0.0,0.0007681334357511,0.0001223995868697,0.0042831712701495,48.7147541,6.521653823,1.639344262,9.016393443,0.819672131,0
5.130946018,4.810261892,4.061998931,1.603420631,7.375734901,6.199893105,5.291288081,4.16889364,2.886157135,0.0,5.48666739822232e-05,0.0,8.229519035654918e-30,45.06233565,0.677183643,5.825761625,8.284339925,0.962052378,1
10.50420168,5.25210084,6.092436975,1.890756303,4.621848739,6.302521008,3.361344538,1.890756303,2.731092437,2.0,0.0007132667617689,3.622376294169976e-05,0.0043700268439779,59.88907563,0.131624064,9.243697479,7.56302521,0.630252101,0
2.631578947,3.801169591,4.385964912,2.339181287,10.52631579,3.50877193,2.631578947,8.479532164,5.263157895,0.0,5.48666739822232e-05,0.0,2.8089189931249424e-05,31.25763158,12.17436848,4.093567251,5.847953216,1.754385965,0
10.92436975,4.201680672,8.683473389,1.540616246,3.361344538,5.882352941,2.661064426,3.641456583,5.322128852,2.0,0.0017557335674311,7.091744942323344e-05,0.0115353313212743,47.54061625,0.224915168,3.781512605,9.243697479,0.56022409,1
6.391752577,4.536082474,2.886597938,2.06185567,3.298969072,11.54639175,3.298969072,1.855670103,2.268041237,4.0,0.0057061340941512,0.0012975948044721,0.0318708969977313,50.42907216,-11.31814708,12.57731959,11.75257732,1.443298969,1
7.817589577,3.583061889,7.166123779,3.25732899,6.188925081,8.143322476,5.537459283,5.211726384,5.537459283,4.0,0.0001646000219466,1.1210038964974945e-05,0.0012152050499873,35.66872964,-2.057914328,6.51465798,6.840390879,0.325732899,1
8.022922636,4.297994269,6.017191977,2.578796562,5.157593123,7.449856734,4.584527221,7.736389685,3.151862464,2.0,5.48666739822232e-05,0.0,0.0001380783029978,45.75332378,-6.302819507,4.011461318,5.444126074,0.859598854,0
7.925801012,4.384485666,7.251264755,2.866779089,10.62394604,4.890387858,3.878583474,4.890387858,3.204047218,4.0,5.48666739822232e-05,0.0,4.532942672739059e-05,44.88482293,-4.603408188,7.251264755,9.780775717,0.505902192,0
4.753199269,4.021937843,6.76416819,2.742230347,4.570383912,5.484460695,5.484460695,8.957952468,4.570383912,0.0,0.0002743333699111,2.341426877232572e-06,0.0002383692835625,34.63329068,9.194310337,4.021937843,5.667276051,1.645338208,0
9.659090909,7.386363636,6.25,2.840909091,5.681818182,3.977272727,3.409090909,3.409090909,3.977272727,4.0,0.0008778667837155,9.32966073248092e-05,0.0040627469999196,51.82897727,-2.217508322,3.977272727,7.954545455,3.977272727,1
8.7890625,4.1015625,5.6640625,2.34375,5.859375,6.640625,4.4921875,5.2734375,3.7109375,0.0,5.48666739822232e-05,0.0,0.0009252480948324,44.88261719,-23.24830009,4.8828125,6.25,0.5859375,1
6.088407006,3.586321935,7.17264387,3.252710592,6.505421184,3.753127606,4.587155963,4.83736447,4.920767306,2.0,0.0001097333479644,0.0,7.96798153950208e-05,43.52813178,13.8324049,5.42118432,8.92410342,1.417848207,0
5.64516129,9.677419355,5.64516129,4.032258065,9.677419355,9.677419355,5.64516129,7.258064516,2.419354839,2.0,0.0001646000219466,1.601742186089195e-06,0.0002613510418062,60.13306452,0.693150616,4.032258065,7.258064516,0.806451613,0
4.707560628,2.567760342,2.139800285,3.138373752,6.704707561,7.703281027,4.422253923,4.85021398,4.136947218,0.0,5.48666739822232e-05,0.0,4.839950380762002e-06,44.34312411,-8.927485032,3.566333809,6.847360913,1.283880171,0
6.808510638,4.680851064,5.957446809,1.914893617,5.106382979,6.595744681,4.468085106,2.553191489,2.765957447,4.0,0.006638867551849,0.0023161277343396,0.0287039013109679,54.003,10.8436231,7.872340426,6.170212766,1.063829787,0
12.12814645,1.372997712,5.034324943,2.059496568,2.288329519,10.06864989,9.610983982,2.059496568,2.059496568,4.0,0.00049380006584,1.6473028495982297e-05,0.0005824203957003,79.50961098,19.70192265,7.551487414,5.263157895,0.457665904,1
7.216494845,2.06185567,2.06185567,4.12371134,5.154639175,9.278350515,6.18556701,0.0,1.030927835,0.0,0.0002194666959288,3.1218645938740054e-07,0.0003802180482393,62.52886598,-5.320759118,9.278350515,5.154639175,1.030927835,1
5.460750853,3.071672355,8.020477816,2.04778157,6.825938567,6.484641638,4.778156997,5.631399317,4.948805461,4.0,5.48666739822232e-05,0.0,0.0002398362929909,30.5240785,15.76605764,5.631399317,7.849829352,2.559726962,0
7.477110885,4.374364191,6.052899288,2.746693795,5.951169888,4.83214649,4.577822991,5.849440488,4.069175992,2.0,0.0001097333479644,0.0001077524277186,0.0002765794367451,49.51909461,5.570624148,5.798575788,9.155645982,1.119023398,1
6.524725275,3.708791209,3.262362637,2.026098901,3.846153846,11.53846154,5.837912088,4.876373626,6.971153846,0.0,0.0001097333479644,0.0,2.649035300575053e-05,42.74653503,-136.6284483,6.009615385,6.181318681,0.51510989,0
7.344632768,3.95480226,6.214689266,3.389830508,6.214689266,6.497175141,4.802259887,7.90960452,4.802259887,9.0,0.0003840667178755,0.0001227038476732,0.0016993748126751,41.4920904,-3.907647997,4.519774011,4.519774011,0.564971751,1
10.12658228,4.810126582,6.835443038,1.265822785,7.088607595,6.835443038,6.582278481,6.835443038,4.050632911,2.0,0.00049380006584,1.2877591076436818e-05,0.0009376356467887,43.1721519,-24.75420552,3.037974684,5.569620253,1.265822785,1
2.631578947,5.263157895,9.649122807,3.50877193,6.140350877,7.01754386,3.50877193,3.50877193,1.754385965,2.0,0.0,0.0,0.0,48.93245614,5.483368107,7.894736842,6.140350877,0.877192982,1
3.863636364,6.136363636,4.090909091,2.727272727,6.136363636,6.136363636,3.181818182,7.045454545,2.045454545,0.0,0.0,0.0,0.0,44.17527273,0.058332868,2.954545455,10.22727273,2.272727273,1
9.623430962,4.184100418,5.439330544,1.255230126,4.184100418,5.020920502,7.949790795,3.347280335,6.276150628,2.0,0.0002743333699111,1.617758638137672e-05,0.0016869781061946,34.24853556,-16.49369716,3.347280335,5.857740586,2.092050209,0
6.474820144,1.438848921,10.07194245,3.357314149,9.352517986,9.592326139,5.51558753,4.556354916,5.51558753,4.0,0.0002743333699111,2.979636940658921e-05,0.0001522755836413,27.26067146,2.922514628,4.076738609,5.755395683,0.959232614,0
8.38150289,5.780346821,2.023121387,1.445086705,6.358381503,7.514450867,5.202312139,2.89017341,2.023121387,0.0,0.0002743333699111,0.0002165736235828,1.708838335165345e-06,41.93936416,-11.58908732,5.780346821,4.913294798,2.89017341,0
8.168316832,4.95049505,7.54950495,2.475247525,7.301980198,4.702970297,8.292079208,4.95049505,2.475247525,6.0,0.0003292000438933,4.430637430449172e-06,0.0001044505018187,50.86585396,-18.0416298,3.589108911,7.54950495,0.0,0
10.26785714,4.464285714,2.232142857,1.339285714,5.357142857,8.928571429,4.910714286,2.232142857,1.339285714,2.0,0.0002743333699111,8.369769514697998e-06,0.0017151873688073,57.57366071,-7.197070726,8.928571429,5.803571429,1.785714286,1
7.865168539,5.617977528,6.554307116,2.621722846,5.243445693,4.307116105,5.805243446,4.119850187,3.183520599,4.0,0.0005486667398222,4.6491712390549416e-05,0.0017275160860008,45.68932584,3.710246095,4.868913858,5.805243446,0.187265918,1
7.954545455,4.23553719,5.578512397,1.859504132,6.301652893,7.231404959,6.921487603,4.132231405,5.061983471,4.0,0.0007132667617689,0.000479274960311,0.0004209135017723,44.10330579,-15.38779741,5.681818182,7.747933884,1.033057851,1
18.91891892,2.702702703,9.90990991,3.603603604,0.900900901,4.504504505,3.153153153,2.702702703,3.153153153,0.0,0.0007132667617689,0.0003257583144,0.0027313134689584,71.77522523,-8.058131841,1.351351351,4.504504505,7.207207207,0
7.829181495,6.40569395,7.829181495,2.135231317,5.693950178,5.693950178,6.761565836,5.693950178,5.693950178,0.0,0.0035663338088445,0.0013041098479665,0.0137242602055731,41.20395018,-9.799691166,6.049822064,5.338078292,0.711743772,0
5.138339921,1.976284585,3.162055336,2.766798419,5.533596838,5.533596838,4.347826087,5.928853755,3.95256917,0.0,0.0001646000219466,1.3214575239866476e-07,8.873896292205686e-06,39.76047431,-5.152812894,3.557312253,7.90513834,2.766798419,0
2.572347267,3.215434084,5.466237942,2.572347267,5.466237942,5.78778135,4.180064309,8.038585209,4.501607717,0.0,5.48666739822232e-05,0.0,5.336393235979388e-06,39.49302251,14.09274386,4.501607717,8.038585209,0.321543408,0
7.175925926,5.092592593,9.027777778,1.157407407,6.712962963,4.166666667,4.861111111,4.62962963,4.861111111,0.0,0.0006035334138044,8.808251354161692e-05,0.0007914361455606,49.98546296,2.446800995,4.62962963,12.03703704,0.462962963,1
6.976744186,4.85338726,2.932254803,2.42669363,5.257836198,6.673407482,3.943377149,3.437815976,2.123356926,0.0,0.0,0.0,0.0,54.01325581,-3.781544522,6.370070779,5.96562184,1.718907988,1
5.769230769,3.146853147,5.594405594,2.447552448,8.741258741,8.741258741,5.594405594,5.944055944,3.321678322,2.0,0.0006035334138044,4.538401301204312e-05,0.0046501201228569,38.60335664,-2.042241449,5.41958042,6.468531469,1.048951049,0
7.340946166,4.567699837,7.259380098,2.120717781,4.975530179,7.422512235,4.241435563,3.996737357,4.078303426,13.0,0.0003840667178755,6.653086927006462e-05,0.0003931942783194,46.14194127,20.09629257,6.851549755,9.053833605,0.815660685,0
7.452165156,5.740181269,5.740181269,0.906344411,6.747230614,6.545820745,4.330312185,3.32326284,2.618328298,10.0,0.0,0.0,0.0,49.25146022,21.13961433,5.135951662,7.955689829,0.302114804,1
6.421356421,4.978354978,2.236652237,1.659451659,6.782106782,9.451659452,3.102453102,2.02020202,2.380952381,0.0,0.0001097333479644,0.0001077524277186,2.326979687405476e-05,63.03911255,-1.714779561,11.76046176,10.60606061,2.236652237,0
6.078147612,4.92040521,8.393632417,2.026049204,5.643994211,4.77568741,3.473227207,5.933429812,5.788712012,0.0,0.0,0.0,0.0,59.7948191,22.11063526,6.222865412,11.43270622,1.447178003,1
6.37254902,2.941176471,7.843137255,2.450980392,6.37254902,4.901960784,4.411764706,7.843137255,5.882352941,14.0,0.0001646000219466,3.310382932383011e-06,0.0021061739586713,36.13039216,10.84482231,3.431372549,5.392156863,1.470588235,1
